id_transaccion,id_cliente,monto,fecha,id_tienda,nombre,edad,ciudad,pais,preferencias,puntos_lealtad,gastos_mensuales,ingresos,lat,lon,segmento_cliente,PC1,PC2,PC3
108,1314,2571.56,2024-11-26,18,Roberto Ortiz,63,León,México,"['Electrónica', 'Ropa']",0.9636983553951063,0.9206173095045556,0.38411001361801944,28.433531,-88.814379,Premium Adulto,0.00034895241036114744,0.4261056886486059,0.5470628202867771
109,679,4699.22,2023-04-29,9,Alejandro Ramos,19,Mérida,Mexico,"['Deportes', 'Hogar', 'Belleza']",0.3776574408343361,0.38630055269359387,0.18110830672475348,15.165558,-96.562231,Regular Joven,0.6469556486694281,-0.24280257878861572,-0.3766416586928357
110,366,2923.92,2023-09-29,2,Sofía Rodríguez,32,León,MEXICO,"['Electrónica', 'Belleza', 'Deportes']",0.3726434015242679,0.6585436093115822,0.9784010759797876,17.046398,-89.749143,Premium Adulto,0.14958636954815796,-0.4392622202535221,-0.02000163605618055
111,223,3003.03,2023-12-20,11,Patricia Jiménez,47,Puebla,México,"['Deportes', 'Electrónica', 'Hogar']",0.05876454071399919,0.3219173415168155,0.9069821296381496,28.199713,-98.579526,Regular Adulto,0.14163567561498358,0.07883698806729811,-0.2502229154630389
112,894,3050.73,2024-06-07,4,Luis Rivera,29,Puebla,Mex,"['Hogar', 'Juguetes', 'Belleza']",0.7906137184115524,0.2519326276922761,0.7791730709107914,19.477204,-105.228242,Regular Joven,0.166482828026718,-0.2730893822854134,0.14474978749406098
113,789,4502.55,2023-07-14,9,Jorge Rodríguez,49,Cancún,Mexico,"['Ropa', 'Deportes', 'Electrónica']",0.5641797031688729,0.9297761584516866,0.8028727250048178,26.639007,-101.173963,Premium Adulto,0.5789377559258109,0.03566946948440908,0.2013793686339762
114,91,3558.49,2023-01-02,17,Carlos Gutiérrez,68,Tijuana,méxico,"['Ropa', 'Alimentos']",0.24227837946249497,0.2929918863706197,0.37846688906182036,26.754925,-101.523426,Regular Adulto,0.28070750226024654,0.32481885745328265,-0.019940526593276497
115,1103,3449.94,2024-11-17,7,Isabel Torres,59,Monterrey,Mex,"['Belleza', 'Juguetes', 'Ropa']",0.20417168070597672,0.7605187271719803,0.7549722063929236,23.415923,-89.766963,Premium Adulto,0.27917503188585735,-0.17298805824595198,0.06531791540358411
116,746,2184.92,2024-11-11,11,Laura Vargas,49,Veracruz,méxico,"['Hogar', 'Ropa']",0.7246289610910549,0.5936564300287853,0.6515667399807663,23.932754,-96.333779,Premium Adulto,-0.09354217077156635,0.07121242060048105,0.27160060326652147
117,1277,1603.88,2023-05-08,10,Isabel Ramos,31,Puebla,México,"['Alimentos', 'Belleza', 'Ropa']",0.11813076614520658,0.028850888436631795,0.216620928266278,31.786006,-94.726937,Regular Adulto,-0.26868897914861684,-0.1231703712933806,-0.5131610055483375
118,1039,1580.96,2024-02-23,11,Isabel Chávez,55,Acapulco,Mex,['Deportes'],0.4378259125551544,0.5237128564577984,0.5558358161256207,28.765892,-106.132868,Premium Adulto,-0.27108970813871536,0.08808452574070913,0.05002038697823019
119,825,3501.18,2024-07-21,5,Carlos González,46,Puebla,México,['Electrónica'],0.8293221018852788,0.6465229414767036,0.7022847476179149,22.432284,-87.317343,Premium Adulto,0.28869051340033647,-0.2467343172131924,0.41776522677092465
120,393,2131.21,2024-01-24,6,Sergio Sánchez,62,Monterrey,mx,"['Juguetes', 'Deportes', 'Electrónica']",0.5308864821500201,0.5027338984118576,0.54844319608519,32.410731,-97.403182,Premium Adulto,-0.1213639386572547,-0.1520668362522617,0.25977422230066294
121,1261,2867.07,2024-02-20,18,Verónica Castillo,55,Veracruz,México,"['Ropa', 'Electrónica', 'Juguetes']",0.11050942639390293,0.09559837855975688,0.7020988470290562,24.844801,-104.392202,Regular Adulto,0.09096227537144774,0.39958086176024654,-0.23802349400356082
122,1,1554.18,2023-08-04,14,Eduardo Rivera,67,Ciudad de México,México,"['Deportes', 'Ropa', 'Alimentos']",0.44103489771359805,0.5941398280080276,0.6389383206686331,24.015925,-103.504946,Premium Adulto,-0.27836632685064433,0.23147618059287978,0.1974597909342003
123,1188,3052.97,2023-11-26,15,Carlos Torres,44,Veracruz,México,"['Electrónica', 'Hogar', 'Alimentos']",0.5491375852386683,0.1979219029424281,0.8299615925644038,25.861524,-89.465968,Regular Adulto,0.1440403147167988,0.2672596016543315,0.07979878417957498
124,905,2238.69,2023-08-07,17,Mónica Ramírez,19,Monterrey,mx,"['Ropa', 'Hogar', 'Juguetes']",0.7795828319294024,0.38665924427925497,0.4617245778607624,31.20982,-108.873038,Regular Joven,-0.08451090308236053,0.39503442916898246,-0.16201669641602545
125,970,3978.99,2023-06-23,3,Miguel Rivera,18,León,Mex,"['Ropa', 'Belleza', 'Juguetes']",0.30044123545928597,0.5150451192874508,0.855660479284304,26.141649,-90.288086,Premium Joven,0.44114677773582067,-0.37422528590586673,-0.28139280599612654
126,582,2601.49,2024-10-10,20,Sergio Rodríguez,24,Culiacán,Mexico,"['Belleza', 'Deportes', 'Ropa']",0.7595266746891296,0.6205724409155249,0.156903969925772,19.766455,-107.274451,Premium Joven,0.03269440986509731,0.41733252795003906,-0.1559113876779905
127,687,512.27,2023-08-29,10,Verónica Vargas,40,Veracruz,Mexico,"['Belleza', 'Alimentos']",0.8493782591255515,0.44380562772955945,0.7419244423616693,21.507198,-109.217798,Regular Adulto,-0.5660240550217834,0.059833093158407125,0.2383631896066467
128,461,4042.49,2023-05-31,1,Ana López,62,Ciudad de México,Mex,"['Alimentos', 'Belleza', 'Electrónica']",0.8756518251103088,0.24909909272884587,0.6778322762685745,30.826632,-98.565483,Regular Adulto,0.4194299896784137,-0.34262721669912743,0.5850465434955965
129,95,1261.97,2024-05-01,20,Roberto Rivera,28,León,méxico,"['Belleza', 'Deportes', 'Juguetes']",0.6111111111111112,0.6085929133341991,0.8798689561107674,31.265171,-91.456749,Premium Joven,-0.36098235397685796,0.5598863681295689,-0.08187180769723612
130,150,2304.31,2024-10-06,19,Luis García,51,Tijuana,Mex,"['Hogar', 'Deportes']",0.13979141596470115,0.7459525061485395,0.01044755967415581,24.850396,-112.86977,Premium Adulto,-0.056964034455238344,0.3533580843471804,-0.3798282710563547
131,399,3605.81,2024-01-29,16,Sergio Vargas,36,Acapulco,Mex,"['Deportes', 'Ropa']",0.07220216606498195,0.32500928869787243,0.7940437825267603,24.756262,-103.634178,Regular Adulto,0.3188231949615249,0.2964350691455272,-0.4253704436592714
132,819,1257.72,2024-11-02,1,Patricia Flores,45,Puebla,Mex,['Deportes'],0.5495387083834737,0.2686805677869244,0.19136262060000214,26.768827,-103.883583,Regular Adulto,-0.35984046801966346,-0.5153738806571404,0.03522115477954435
133,219,3903.18,2023-08-13,6,Alejandro Reyes,67,Mérida,MEX,"['Hogar', 'Electrónica']",0.9394304051343763,0.008710163056823695,0.4217781204355362,26.603221,-103.861086,Regular Adulto,0.37079113367030314,-0.14271724577269118,0.5826784215446668
134,1426,2613.89,2023-02-21,18,Ana Flores,25,Guadalajara,México,"['Ropa', 'Belleza']",0.4302045728038507,0.11444704285143097,0.29254395740953404,29.168585,-107.62268,Regular Joven,0.019073709490720403,0.3585292584838946,-0.4106628156478242
135,511,4591.48,2023-05-05,15,Ana Pérez,69,Puebla,Mex,"['Ropa', 'Alimentos', 'Deportes']",0.6006819093461693,0.47242638787288177,0.20176317092984886,25.435044,-96.257205,Regular Adulto,0.5748516024834174,0.21224155928626864,0.29028472074211353
136,274,4017.01,2024-11-14,17,Elena Pérez,58,Puebla,mx,"['Alimentos', 'Juguetes', 'Deportes']",0.757721620537505,0.5184559034335398,0.16436496719428867,32.23565,-105.657691,Premium Adulto,0.4052819487203725,0.38554424199668746,0.22535337405962885
137,1145,2997.49,2024-03-29,20,Alejandro Cruz,38,Puebla,Mexico,"['Juguetes', 'Belleza']",0.37866024869634973,0.630680086960211,0.7289510652758132,19.651642,-91.4257,Premium Adulto,0.1479613980112785,0.4498757814076828,-0.14461733283042655
138,1474,4465.5,2024-03-12,18,Verónica Moreno,55,Monterrey,México,['Alimentos'],0.607501002807862,0.5169195720899377,0.04446389515420468,17.118624,-114.166389,Premium Adulto,0.5560569698641484,0.326693640747993,0.0517446346701228
139,914,4491.18,2024-05-01,15,Isabel Martínez,48,Veracruz,mx,['Hogar'],0.7360609707180105,0.8504796053621179,0.9053310599685651,16.419196,-113.142564,Premium Adulto,0.5825213577066863,0.3507442012740789,0.2723634433834723
140,531,3771.3,2024-10-14,9,Jorge Morales,54,Querétaro,Mex,['Ropa'],0.3931006819093461,0.5314883643792256,0.03190144918323268,27.146397,-104.599686,Premium Adulto,0.35474201152838636,-0.12688080031725124,-0.050397546684093686
141,1068,2448.76,2023-09-02,9,Sofía Flores,69,Mérida,Mex,['Juguetes'],0.2170076213397513,0.5303351516468315,0.7680488170672767,26.014655,-98.283244,Premium Adulto,-0.020384462915944424,-0.020256356670003806,0.12092779165785184
142,901,433.54,2023-10-20,8,Sofía Ruiz,61,Cancún,méxico,"['Alimentos', 'Ropa', 'Deportes']",0.8333333333333334,0.9351462471732146,0.2583827209676232,19.367364,-112.401534,Premium Adulto,-0.5842060299070706,-0.10671416795781352,0.4110856437696515
143,557,1712.45,2024-07-07,3,Elena Morales,34,Puebla,Mexico,"['Belleza', 'Electrónica', 'Juguetes']",0.955074207781789,0.8567650647251895,0.2408151153204655,28.300123,-103.192713,Premium Adulto,-0.22032029165051564,-0.34949898015542774,0.2585835632398128
144,284,796.61,2024-01-28,5,Patricia García,68,Monterrey,mx,"['Juguetes', 'Ropa']",0.49277978339350176,0.46438603956921015,0.7799417805296645,21.82885,-116.777828,Regular Adulto,-0.48598072011113896,-0.16245365974697934,0.2937247655571482
145,1447,1109.07,2024-02-29,14,Fernando Ruiz,27,Mérida,Mexico,"['Electrónica', 'Hogar', 'Ropa']",0.9941837144003208,0.6054096862155723,0.8924900302128521,19.741966,-104.148969,Premium Joven,-0.3887608989780421,0.270173330379907,0.2351065931187245
146,678,2735.93,2024-03-01,2,Miguel Díaz,63,Veracruz,México,"['Juguetes', 'Belleza']",0.9883674288006418,0.5703954735436029,0.08901473088552651,32.358585,-102.47129,Premium Adulto,0.04556805608399095,-0.37066965366268156,0.5690973773554657
147,424,4172.81,2024-02-03,19,Patricia López,58,Monterrey,Mexico,"['Belleza', 'Electrónica', 'Hogar']",0.531688728439631,0.027860951085524163,0.7354403580295766,16.381297,-112.42383,Regular Adulto,0.4654806134422911,0.4854199443808509,0.11521016237909598
148,1425,146.68,2024-08-12,13,Ana Flores,51,Chihuahua,MEXICO,"['Belleza', 'Deportes', 'Juguetes']",0.1873245086241476,0.40027795383806425,0.7291837081104341,30.185975,-114.101534,Regular Adulto,-0.678500380660879,0.21786679342985427,-0.21776972539119122
149,977,79.19,2023-12-27,10,Daniela Gutiérrez,59,Oaxaca,MEX,"['Ropa', 'Alimentos', 'Hogar']",0.775371038908945,0.1875854142373561,0.7053045637926819,29.646651,-114.975929,Regular Adulto,-0.7130498540062626,0.1308071811173095,0.3323334422658104
150,799,4274.57,2024-03-05,18,Sofía Ramos,20,Tijuana,Mex,['Ropa'],0.9099478539911753,0.4778401881138094,0.2164077836256037,20.341048,-105.143228,Regular Joven,0.5069570095700067,0.3418851224186681,-0.050096885306921246
151,1119,4009.35,2023-08-14,16,José Moreno,39,Tijuana,Mex,"['Juguetes', 'Electrónica', 'Belleza']",0.15222623345367028,0.6558077824503392,0.1631512713957622,28.370376,-102.914365,Premium Adulto,0.4299614884532046,0.21437397074671383,-0.423149450656916
152,450,1401.03,2024-05-12,1,Gabriela Martínez,70,Guadalajara,Mexico,"['Belleza', 'Alimentos', 'Electrónica']",0.28800641797031684,0.009967512056022743,0.047450190461296546,20.833884,-108.31258,Regular Adulto,-0.3250219599850686,-0.5721464868502347,0.06561336639599835
153,797,1713.84,2024-11-26,13,Ana Hernández,40,Monterrey,méxico,['Juguetes'],0.12976333734456477,0.6114573034877936,0.060988881622324534,21.415384,-109.37315,Premium Adulto,-0.2148500565282489,0.00661264635794756,-0.44685903894799284
154,1484,866.97,2024-04-23,5,Miguel Castillo,68,Puebla,Mexico,"['Alimentos', 'Deportes']",0.42077817890092256,0.003687195224645074,0.048410409738519886,15.231645,-108.168536,Regular Adulto,-0.474817886885905,-0.39706381363796184,0.12366351306054035
155,1275,2693.91,2024-02-08,19,María Hernández,68,Oaxaca,méxico,['Deportes'],0.027075812274368227,0.08629039619349806,0.45439325693691646,15.968116,-87.515941,Regular Adulto,0.042891011635658116,0.28944869854086697,-0.14140972470573487
156,1156,3331.85,2023-03-27,14,María Flores,46,Querétaro,Mexico,"['Juguetes', 'Hogar']",0.8084636983553951,0.0697892976201649,0.13612356940348747,27.319086,-90.534847,Regular Adulto,0.2090740973768127,0.1227870747810581,0.1781588245530995
157,278,4340.91,2023-07-06,2,Elena Hernández,43,Mérida,Mex,"['Juguetes', 'Ropa', 'Belleza']",0.5992779783393501,0.260543797013989,0.1533459501783751,15.101564,-104.557222,Regular Adulto,0.5340315293132272,-0.5266767306088521,0.07540518856652845
158,533,1926.56,2023-08-05,15,Sofía Reyes,67,Guadalajara,mx,['Hogar'],0.37244283995186517,0.10405784319649485,0.3327627218036417,30.702758,-99.617343,Regular Adulto,-0.19558165309201886,0.23464871942898302,0.055681364445863135
159,670,1720.63,2024-01-24,9,Daniela Mendoza,64,Tijuana,méxico,"['Alimentos', 'Belleza']",0.8670276774969916,0.09322638581586909,0.6897209661542069,27.724327,-99.48672,Regular Adulto,-0.249948600579666,0.03287222136443979,0.5205961764110714
160,864,1298.74,2023-03-25,16,Eduardo Castillo,28,Ciudad de México,MEX,"['Hogar', 'Ropa', 'Electrónica']",0.4496590453269153,0.3603693366262678,0.5871863745552308,20.307349,-94.626378,Regular Joven,-0.3386220737080233,0.21749418459155245,-0.23031093083118703
161,40,3757.67,2023-02-23,12,Elena Chávez,40,Oaxaca,México,['Deportes'],0.5174488567990373,0.502517912080707,0.45262920458186184,21.718135,-109.872713,Premium Adulto,0.36305500389161627,0.08810635004829415,-0.06598971350292904
162,460,3268.21,2024-10-29,2,Daniela Jiménez,31,Monterrey,MEX,"['Juguetes', 'Ropa']",0.5192539109506619,0.14387775173656867,0.44139383774270746,25.259157,-114.145995,Regular Adulto,0.22228251780227615,-0.40137406555886757,-0.13206893219090066
163,64,4750.58,2023-07-24,1,Patricia Gutiérrez,21,Culiacán,mx,['Electrónica'],0.803449659045327,0.12269952058748283,0.27891859276993614,30.036745,-93.067966,Regular Joven,0.6346984638846969,-0.4994405494726133,0.022916775654943766
164,1273,804.29,2023-05-10,16,Fernando Jiménez,62,Monterrey,mx,['Hogar'],0.8832731648616124,0.23472957354270294,0.8068133634210943,23.054198,-110.086843,Regular Adulto,-0.5042271431845791,0.4141405583753688,0.45550803208438584
165,1372,616.23,2023-08-12,15,Roberto Morales,25,Cancún,Mexico,['Deportes'],0.9500601684717208,0.5014778350455821,0.4478494760795222,15.837994,-92.031101,Premium Joven,-0.5315890504983434,0.15351763145530106,0.13040860161094547
166,1433,1318.41,2024-01-13,6,Fernando Moreno,70,Monterrey,méxico,"['Electrónica', 'Juguetes']",0.6899318090653831,0.8706139025773083,0.20541574356295839,28.373892,-111.855151,Premium Adulto,-0.34543791245021443,-0.1645729815482696,0.390736541826465
167,1241,3055.88,2023-04-28,6,Ana Flores,63,León,Mex,"['Electrónica', 'Belleza']",0.3014440433212996,0.39208204395064716,0.06407867761646065,19.184068,-95.772223,Regular Adulto,0.15600067046978527,-0.360724004576891,0.03769657332818266
168,638,585.09,2023-01-27,10,Jorge Flores,27,Culiacán,méxico,"['Hogar', 'Electrónica', 'Belleza']",0.8539911752908143,0.32004031744848155,0.8375800444265014,29.74588,-107.709446,Regular Joven,-0.5527342523714245,0.10995836762155142,0.09721943090591689
169,1180,3402.87,2024-01-20,13,Daniela Hernández,31,Ciudad de México,MEXICO,['Juguetes'],0.5918572001604493,0.544009143421352,0.17668729157131807,25.383326,-97.307568,Premium Adulto,0.2559542182910933,0.06106989434880672,-0.13027049214599695
170,1465,1031.73,2024-08-29,8,Claudia Castillo,32,Hermosillo,México,['Ropa'],0.3411552346570397,0.44474542539664996,0.6715374312571808,24.962505,-105.071069,Regular Adulto,-0.4101109762119694,-0.11013579585846589,-0.23221783788244854
171,209,3501.11,2023-11-05,20,Luis Morales,70,Ciudad de México,MEXICO,['Juguetes'],0.5609707180104292,0.1800953168249495,0.9925758623309984,22.054466,-89.833427,Regular Adulto,0.26209447798126706,0.5611551426266812,0.37284877037691944
172,248,3991.32,2024-08-02,2,Jorge Hernández,32,Tijuana,Mex,['Electrónica'],0.23305254713196952,0.21439214632559683,0.5896483554141476,18.682091,-108.590341,Regular Adulto,0.44329725634032546,-0.45944315245379164,-0.27900508370892796
173,712,2687.09,2024-11-08,12,Patricia Gutiérrez,67,Ciudad de México,México,"['Alimentos', 'Ropa', 'Belleza']",0.05996791014841556,0.8995586422173568,0.6073420315755889,25.385722,-98.177501,Premium Adulto,0.05743085354402644,0.08456718793049334,-0.05008782921193644
174,142,2554.51,2023-12-16,1,José Torres,64,Mérida,México,['Ropa'],0.1355796229442439,0.3313821710997433,0.6414587961093892,21.096466,-91.291164,Regular Adulto,0.018866493024924824,-0.5236572288987966,0.06345383708570063
175,861,4120.54,2023-04-19,14,Luis Ramos,23,Chihuahua,Mexico,['Belleza'],0.8567990373044525,0.8010881597064643,0.6001885982841856,28.304783,-88.495313,Premium Joven,0.463813408769681,0.2127304209986427,0.09504191131861939
176,742,3196.15,2024-04-15,5,Daniela Moreno,58,Chihuahua,MEXICO,['Belleza'],0.10108303249097472,0.5592747487551859,0.6152413375600788,24.113483,-108.486872,Premium Adulto,0.2064119108175677,-0.24989569288423236,-0.10853207843058676
177,892,921.88,2024-06-18,9,María Mendoza,31,Acapulco,Mex,"['Alimentos', 'Belleza', 'Ropa']",0.8325310870437224,0.5174325396264208,0.3359146182100044,31.354243,-102.026544,Premium Adulto,-0.45920827087655613,-0.040746705007977835,0.07331134598933675
178,1262,4050.59,2024-07-05,16,Luis Chávez,22,Monterrey,MEX,"['Hogar', 'Juguetes']",0.42218210990774163,0.1427039688773982,0.1142448596550716,27.342879,-95.087741,Regular Joven,0.43180641885268245,0.1704417607419043,-0.41224595520842716
179,953,2206.09,2024-08-29,9,Daniela Díaz,68,Acapulco,mx,"['Deportes', 'Hogar', 'Alimentos']",0.054953870838347366,0.059990203477122805,0.8010098461872951,17.042406,-104.487478,Regular Adulto,-0.08554161654911219,-0.0806161802068528,-0.04149790598332548
180,661,4265.98,2023-03-30,9,Miguel Moreno,20,Oaxaca,Mexico,['Alimentos'],0.7380665864420377,0.20543128484868742,0.11715703511531246,20.181981,-88.469253,Regular Joven,0.5043200208971135,-0.21625606441754636,-0.0937771238201911
181,924,1257.12,2024-04-20,19,Pedro González,52,Oaxaca,México,"['Juguetes', 'Belleza']",0.21861211391897312,0.03758419288607878,0.7938216900847543,31.223219,-97.30045,Regular Adulto,-0.3797952169864983,0.48373461400807494,-0.18154372177007483
182,1250,3357.53,2023-12-11,1,Carlos Martínez,42,Acapulco,mx,"['Belleza', 'Alimentos']",0.10128359406337746,0.36534087914150576,0.4826572245549571,28.356832,-99.243678,Regular Adulto,0.24989185914113,-0.5044240235504778,-0.26613593873394775
183,1013,4262.22,2023-07-06,16,Andrés Díaz,49,Acapulco,MEX,"['Deportes', 'Belleza']",0.02045728038507822,0.005938338473722309,0.005019582997735139,16.414619,-99.412243,Regular Adulto,0.4972026594506196,0.0776410882205355,-0.4451739480181993
184,435,1806.38,2023-09-22,11,Luis Cruz,32,Acapulco,Mexico,"['Belleza', 'Alimentos']",0.29663056558363415,0.45341187693407403,0.05353589731022415,19.706509,-100.086342,Regular Adulto,-0.18929889346780393,-0.13277789260123962,-0.3670121045037188
185,573,4407.58,2024-12-19,9,Gabriela Rivera,25,Monterrey,MEX,"['Deportes', 'Ropa', 'Hogar']",0.9422382671480144,0.593327308000365,0.024070386877555208,27.606218,-106.211908,Premium Joven,0.541485783781942,-0.08720340789602865,0.056786509201054325
